Season,Player,Link
2014,Sansone G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/gianluca_sansone_891
2014,Sansone N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nicola_sansone_892
2014,Santacroce F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/fabiano_santacroce_371
2014,Santon D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/davide_santon_432
2014,Saponara R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/riccardo_saponara_686
2014,Sardo G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/gennaro_sardo_372
2014,Sau M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/marco_sau_893
2014,Savic S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/stefan_savic_373
2014,Saviola J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/javier_saviola_921
2014,Scaloni L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/lionel_scaloni_374
2014,Schelotto E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ezequiel_schelotto_688
2014,Scuffet S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/simone_scuffet_153
2014,Sepe L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/luigi_sepe_155
2014,Shaqiri X.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/xherdan_shaqiri_752
2014,Signorelli F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/franco_signorelli_690
2014,Silvestre M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/matias_silvestre_375
2014,Skorupski L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/lukasz_skorupski_156
2014,Somma M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/michele_somma_418
2014,Sorensen F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/frederik_sorensen_376
2014,Soriano R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/roberto_soriano_691
2014,Sorrentino S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/stefano_sorrentino_157
2014,Spinazzola L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/leonardo_spinazzola_692
2014,Spolli N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nicolas_spolli_434
2014,Sportiello M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/marco_sportiello_158
2014,Stendardo G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/guglielmo_stendardo_377
2014,Storari M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/marco_storari_160
2014,Strinic I.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ivan_strinic_427
2014,Strootman K.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/kevin_strootman_693
2014,Sturaro S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/stefano_sturaro_694
2014,Succi D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/davide_succi_895
2014,Suso ,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/suso_756
2014,Tabanelli A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/andrea_tabanelli_695
2014,Tachtsidis P.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/panagiotis_tachtsidis_696
2014,Taider S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/saphir_taider_697
2014,Tambe A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/alassane_tambe_431
2014,Tatarusanu C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ciprian_tatarusanu_162
2014,Tavano F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/francesco_tavano_896
2014,Terranova E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/emanuele_terranova_380
2014,Terzi C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/claudio_terzi_381
2014,Tevez C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/carlos_tevez_897
2014,Thereau C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/cyril_thereau_898
2014,Tomovic N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nenad_tomovic_382
2014,Tonelli L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/lorenzo_tonelli_383
2014,Toni L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/luca_toni_899
2014,Torosidis V.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/vassilis_torosidis_384
2014,Torres F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/fernando_torres_913
2014,Totti F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/francesco_totti_900
2014,Ucan S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/salih_ucan_698
2014,Ujkani S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/samir_ujkani_164
2014,Valdifiori M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/mirko_valdifiori_699
2014,Valoti M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/mattia_valoti_700
2014,Valzania L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/luca_valzania_726
2014,Van Ginkel M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/marco_van_ginkel_742
2014,Varela S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/silvestre_varela_758
2014,Vargas J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/juan_manuel_vargas_701
2014,Vazquez F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/franco_vazquez_702
2014,Vecino M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/matias_vecino_703
2014,Verde D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/daniele_verde_930
2014,Verdi S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/simone_verdi_704
2014,Vidal A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/arturo_vidal_705
2014,Vidic N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/nemanja_vidic_386
2014,Vitiello R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/roberto_vitiello_388
2014,Vives G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/giuseppe_vives_706
2014,Viviano E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/emiliano_viviano_167
2014,Volta M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/massimo_volta_389
2014,Vrsaljko S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/sime_vrsaljko_390
2014,Wague M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/molla_wague_391
2014,Widmer S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/silvan_widmer_707
2014,Wszolek P.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/pawel_wszolek_709
2014,Yanga Mbiwa M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/mapou_yanga_mbiwa_422
2014,Zaccardo C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/cristian_zaccardo_392
2014,Zapata A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/alexis_zapata_713
2014,Zapata C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/cristian_zapata_394
2014,Zapata D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/duvan_zapata_903
2014,Zappacosta D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/davide_zappacosta_395
2014,Zaza S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/simone_zaza_904
2014,Ze Eduardo ,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ze_eduardo_710
2014,Ze' Eduardo ,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ze_eduardo_710
2014,Zielinski P.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/piotor_zielinski_711
2014,Zukanovic E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/ervin_zukanovic_396
2014,Zuniga J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2014-15/juan_camilo_zuniga_397
2015,Abate I.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ignazio_abate_201
2015,Abbiati C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/christian_abbiati_101
2015,Acerbi F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/francesco_acerbi_202
2015,Acquafresca R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/robert_acquafresca_801
2015,Acquah A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/afriyie_acquah_501
2015,Adnan A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ali_kadhim_adnan_203
2015,Aguirre R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/rodrigo_aguirre_802
2015,Ajeti A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/arlind_ajeti_426
2015,Alastra F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/fabrizio_alastra_168
2015,Albertazzi M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/michelangelo_albertazzi_204
2015,Albiol R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/raul_albiol_205
2015,Alex ,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alex_206
2015,Alex Sandro ,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alex_sandro_413
2015,Allan M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marques_loureiro_allan_502
2015,Alonso M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marcos_alonso_207
2015,Alvarez R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ricardo_alvarez_732
2015,Amauri D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/de_oliveira_amauri_803
2015,Andelkovic S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/sinisa_andelkovic_209
2015,Anderson F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/felipe_anderson_503
2015,Ansaldi C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/cristian_ansaldi_421
2015,Antei L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_antei_211
2015,Antonelli L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_antonelli_212
2015,Ariaudo L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lorenzo_ariaudo_213
2015,Armero P.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/pablo_armero_436
2015,Asamoah K.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kwadwo_asamoah_504
2015,Astori D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_astori_403
2015,Avelar D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/danilo_avelar_214
2015,Babacar K.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/khouma_babacar_804
2015,Bacca C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/carlos_bacca_805
2015,Badelj M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/milan_badelj_505
2015,Badu E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/emmanuel_badu_506
2015,Balogh N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/norbert_balogh_939
2015,Balotelli M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mario_balotelli_925
2015,Barba F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_barba_216
2015,Bardi F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/francesco_bardi_173
2015,Barreto E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/edgar_barreto_508
2015,Barzagli A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_barzagli_217
2015,Baselli D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniele_baselli_509
2015,Bassi D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_bassi_103
2015,Basta D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/dusan_basta_219
2015,Belec V.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/vid_belec_167
2015,Bellini G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gianpaolo_bellini_220
2015,Belotti A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_belotti_806
2015,Benassi M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_benassi_511
2015,Bentivegna A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/accursio_bentivegna_807
2015,Benussi F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/francesco_benussi_104
2015,Berardi D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/domenico_berardi_808
2015,Berisha E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/etrit_berisha_105
2015,Bernardeschi F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_bernardeschi_809
2015,Bertolacci A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_bertolacci_512
2015,Bertoncini D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_bertoncini_222
2015,Biabiany J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jonathan_biabiany_810
2015,Bianchetti M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matteo_bianchetti_223
2015,Bianco R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/raffaele_bianco_513
2015,Biglia L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lucas_biglia_514
2015,Biondini D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_biondini_515
2015,Birsa V.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/valter_birsa_516
2015,Bisevac M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/milan_bisevac_427
2015,Bittante L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_bittante_225
2015,Bizzarri A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/albano_bizzarri_107
2015,Blanchard L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/leonardo_blanchard_226
2015,Blaszczykowski J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jakub_blaszczykowski_712
2015,Boateng K.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kevin_prince_boateng_729
2015,Bonaventura G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giacomo_bonaventura_518
2015,Bonazzoli F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_bonazzoli_813
2015,Bonucci L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/leonardo_bonucci_228
2015,Borriello M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_borriello_930
2015,Bovo C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/cesare_bovo_230
2015,Braafheid E.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/edson_braafheid_231
2015,Brienza F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/franco_brienza_684
2015,Brighi M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matteo_brighi_519
2015,Brignoli A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alberto_brignoli_108
2015,Brivio D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_brivio_232
2015,Brkic Z.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/zeljko_brkic_109
2015,Broh J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jeremie_broh_521
2015,Brozovic M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marcelo_brozovic_522
2015,Brugman G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gaston_brugman_523
2015,Bubnjic I.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/igor_bubnjic_233
2015,Buchel M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marcel_buchel_717
2015,Buffon G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gianluigi_buffon_110
2015,Burdisso N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolas_burdisso_234
2015,Cacciatore F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/fabrizio_cacciatore_235
2015,Caceres M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/martin_caceres_236
2015,Calabria D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/davide_calabria_237
2015,Callejon J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jose_maria_callejon_815
2015,Camporese M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/michele_camporese_238
2015,Candreva A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_candreva_524
2015,Cannavaro P.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/paolo_cannavaro_241
2015,Capel D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/diego_capel_693
2015,Carbonero C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/carlos_carbonero_703
2015,Carlini M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/massimiliano_carlini_526
2015,Carmona C.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/carlos_carmona_527
2015,Carrizo J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/juan_pablo_carrizo_111
2015,Cassani M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mattia_cassani_243
2015,Cassano A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_cassano_920
2015,Castan L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/leandro_castan_244
2015,Castellazzi L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_castellazzi_112
2015,Castillo N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolas_castillo_929
2015,Castro L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lucas_castro_528
2015,Cataldi D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/danilo_cataldi_529
2015,Cerci A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alessio_cerci_818
2015,Cesar B.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/bostjan_cesar_245
2015,Chalobah N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nathaniel_chalobah_719
2015,Checchin L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_checchin_711
2015,Cherubin N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nicolo_cherubin_246
2015,Chibsah R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/raman_chibsah_530
2015,Chiellini G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/giorgio_chiellini_247
2015,Chiriches V.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/vlad_chiriches_402
2015,Chochev I.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ivaylo_chochev_531
2015,Christodoulopoulos L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lazaros_christodoulopoulos_718
2015,Cigarini L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/luca_cigarini_533
2015,Ciofani D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniel_ciofani_819
2015,Ciofani M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/matteo_ciofani_248
2015,Cionek T.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/thiago_cionek_428
2015,Cissokho I.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/issa_cissokho_249
2015,Coda A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_coda_250
2015,Cofie I.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/isaac_cofie_713
2015,Colombi S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/simone_colombi_113
2015,Coman K.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kingsley_coman_820
2015,Consigli A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_consigli_114
2015,Constant K.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/kevin_constant_435
2015,Conti A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_conti_252
2015,Coppola F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/ferdinando_coppola_115
2015,Correa J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/joaquin_correa_534
2015,Cosic U.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/uros_cosic_423
2015,Costa A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/andrea_costa_253
2015,Costa F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/filippo_costa_437
2015,Costa T.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/tino_costa_535
2015,Crimi M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_crimi_699
2015,Crisetig L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lorenzo_crisetig_537
2015,Cristante B.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/bryan_cristante_733
2015,Crivello R.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/roberto_crivello_254
2015,Croce D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniele_croce_538
2015,Cuadrado J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/juan_cuadrado_700
2015,Da Costa A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/angelo_da_costa_116
2015,Dainelli D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/dario_dainelli_256
2015,Dalessandro M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marco_dalessandro_539
2015,Dambrosio D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/danilo_dambrosio_255
2015,Danilo L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/larangeira_danilo_257
2015,Daprela F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/fabio_daprela_258
2015,De Guzman J.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/jonathan_de_guzman_540
2015,De Jong N.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/nigel_de_jong_541
2015,De Maio S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/sebastien_de_maio_260
2015,De Roon M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/marten_de_roon_542
2015,De Rossi D.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/daniele_de_rossi_543
2015,De Sanctis M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/morgan_de_sanctis_117
2015,De Sciglio M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mattia_de_sciglio_261
2015,De Silvestri L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lorenzo_de_silvestri_262
2015,De Vrij S.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/stefan_de_vrij_263
2015,Defrel G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/gregoire_defrel_916
2015,Denis G.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/german_denis_821
2015,Destro M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/mattia_destro_822
2015,Di Gaudio A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_di_gaudio_547
2015,Di Natale A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/antonio_di_natale_823
2015,Diakite M.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/modibo_diakite_266
2015,Diamanti A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/alessandro_diamanti_734
2015,Diawara A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/amadou_diawara_549
2015,Digne L.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/lucas_digne_414
2015,Dionisi F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/federico_dionisi_824
2015,Diousse A.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/assane_diousse_550
2015,Djimsiti B.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/berat_djimsiti_429
2015,Djordjevic F.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/filip_djordjevic_825
2015,Djurdjevic U.,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/uros_djurdjevic_924
2015,Dodo ,http://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2015-16/dodo_268
